transcript_id,sample01,sample02,sample03,sample04,sample05,sample06,sample07,sample08,sample09,sample10,sample11,sample12
AT1G64400.1,2353,3074,3137,2984,1684,3431,2295,2221,1620,2509,2905,2556
AT5G16710.1,7224,7700,8673,7108,6264,7462,7939,7172,5448,7208,9265,8311
AT1G72840.4,19,30,0,118,52,65,26,0,70,160,194,59
AT5G55855.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G72840.1,48,46,118,42,25,76,0,194,80,133,0,0
AT2G47320.1,1443,1798,1907,1535,1731,1325,1506,1367,1154,1506,2333,2143
AT1G72840.2,0,218,0,131,61,140,266,23,75,0,213,183
ATMG00310.1,2,2,1,3,4,4,4,0,0,0,0,7
AT1G05065.1,43,101,79,56,24,62,84,43,43,39,57,33
AT1G17170.1,316,449,724,370,613,378,415,248,404,723,1124,868
AT4G15880.1,1420,1519,1606,1179,1390,1297,1395,1168,1004,1408,1742,1735
AT5G44920.2,1,0,0,0,0,0,0,0,0,0,0,0
AT5G44920.1,1,0,0,19,0,26,0,22,0,19,20,19
AT4G08280.3,211,58,59,48,105,67,44,298,19,64,147,97
AT2G35736.2,207,189,183,148,127,236,219,190,132,202,224,248
AT2G35736.1,12,2,12,18,6,8,1,2,3,3,1,7
AT5G47090.2,0,21,107,45,47,41,15,85,24,81,53,30
AT4G16270.1,7,26,0,5,25,13,12,9,8,20,30,5
AT1G13143.1,0,0,1,0,6,0,11,1,0,0,0,7
AT2G20520.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G39360.1,445,620,607,597,571,491,640,583,373,620,749,707
AT5G34885.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G02280.1,329,440,462,304,304,389,345,276,251,463,510,490
AT3G01765.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G52000.1,0,0,0,0,0,0,0,0,0,9,0,0
AT1G14850.1,2650,2590,3037,2535,1970,2538,2645,2585,2011,2849,3327,3206
AT2G15900.1,1011,1136,1220,1014,812,1153,1193,989,767,1360,1528,1408
AT5G50600.1,0,0,0,0,0,0,0,2,0,0,4,0
AT1G01750.2,5,0,0,0,0,0,8,1,5,1,0,15
AT1G01750.1,15,23,7,8,0,0,20,25,30,24,22,21
AT1G55560.1,0,0,0,0,0,0,0,5,0,0,0,0
AT1G64890.1,81,83,108,62,69,65,56,112,90,98,116,81
AT5G04475.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10450.4,9,37,25,3,21,84,96,15,71,34,10,4
AT3G04385.1,0,0,0,0,0,0,1,0,1,0,0,0
AT3G10450.1,418,497,587,319,251,328,264,279,252,362,427,515
AT3G10450.2,52,30,44,5,9,10,29,27,8,25,20,61
AT3G10450.3,4,20,33,3,0,4,44,0,7,27,0,5
AT4G21160.3,3,0,0,0,0,0,0,0,0,0,0,4
AT4G21160.2,510,587,330,424,370,393,264,184,295,257,730,526
AT4G21160.1,581,905,1067,520,604,943,869,774,678,1339,1105,926
AT4G19510.9,60,33,0,0,102,38,25,0,178,218,1199,93
AT4G19510.8,100,135,234,317,24,57,122,589,128,1356,190,76
AT1G61960.1,273,358,324,227,172,259,230,282,159,290,333,265
AT4G19510.5,197,329,224,4,174,64,100,222,296,190,229,142
AT4G19510.4,1598,1943,1952,2647,1243,2238,1908,980,1128,390,898,3087
AT4G19510.7,408,148,441,142,556,349,487,173,362,764,0,554
AT1G06660.1,105,131,123,67,92,56,147,119,78,113,135,118
AT4G19510.1,53,16,85,0,32,107,99,79,150,122,0,87
AT5G55140.1,823,746,982,773,426,800,924,889,612,869,983,1029
AT4G19510.3,595,895,829,399,748,602,787,780,528,466,700,1201
AT4G19510.2,6,0,0,3,0,1,8,0,0,9,0,5
AT1G28395.6,149,127,143,81,37,93,190,176,155,158,174,156
AT1G28395.5,62,66,101,66,3,117,69,73,72,73,74,43
AT1G28395.4,109,141,83,120,68,99,91,46,40,50,177,139
AT1G28395.3,192,209,159,203,63,160,350,299,167,200,143,159
AT1G28395.2,154,86,231,100,109,142,115,110,47,216,200,137
AT1G28395.1,211,190,245,183,42,295,75,144,185,251,195,222
AT1G07793.1,0,0,0,0,0,0,0,3,0,0,0,0
AT3G62450.1,469,488,594,405,546,530,488,387,346,598,730,658
AT2G01450.4,0,0,0,0,7,198,0,0,102,0,0,0
AT2G01450.3,741,118,369,329,159,813,821,1012,209,709,795,1719
AT2G01450.2,966,698,394,316,29,524,491,1164,868,1804,1935,1482
AT2G01450.1,2637,3477,3506,3563,2240,3081,3256,2398,2765,4077,4186,3632
AT5G14980.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G30660.2,23,0,0,0,0,0,31,0,0,0,0,0
AT4G30660.1,35,84,81,116,86,119,38,94,67,109,123,72
AT5G60600.1,24539,27930,29276,2222,21519,25615,24649,23292,1201,25405,33357,2667
AT2G11045.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G29800.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G28820.2,48,35,70,35,120,43,31,127,40,56,189,89
AT5G65500.1,0,0,0,0,0,0,0,14,0,0,0,0
AT5G60600.4,145,82,124,2557,91,178,78,56,1010,242,269,1585
AT4G28820.4,0,0,0,3,0,0,2,24,11,0,0,6
AT2G29940.1,397,373,444,251,228,355,384,372,260,331,399,404
AT5G54145.1,465,501,688,577,380,722,519,508,479,573,807,641
AT1G76840.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G05995.1,0,0,7,3,0,0,3,1,0,0,0,0
AT3G47170.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G15740.1,3507,3850,3943,3789,3411,3914,4016,3705,3474,5301,6113,5501
AT5G50940.1,46,52,45,14,26,27,44,44,38,25,79,41
AT5G55045.1,0,0,1,1,0,2,3,0,0,0,2,1
AT3G59600.1,1468,1774,1937,1388,841,1432,1520,1451,1119,1505,1967,1719
AT5G53970.1,2996,3294,3625,3178,3645,3066,3127,2661,2219,3490,5018,4133
AT5G46410.1,53,0,0,138,0,0,0,0,0,116,73,163
AT3G52570.1,330,296,409,299,230,303,305,287,236,351,428,383
AT5G20830.2,605,646,157,1011,0,190,195,709,290,193,361,328
AT1G10490.2,1148,1266,2403,452,314,450,1449,1519,1024,489,1704,1785
AT1G58410.4,0,0,0,0,0,0,0,0,0,0,0,0
AT1G10490.1,1881,1728,1175,1928,1279,2095,1305,1151,1225,2614,1387,1616
AT1G58410.2,11,6,0,10,0,4,9,4,7,16,7,13
AT1G58410.3,0,0,0,0,0,0,0,0,0,0,0,0
AT1G58410.1,0,0,0,0,0,0,0,16,0,0,11,0
AT4G04930.1,0,0,0,0,0,0,0,0,4,0,5,0
AT5G51860.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G51860.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G44030.1,1127,1383,1199,921,572,998,1037,781,608,1164,1063,1081
AT5G44030.3,44,45,16,37,17,7,31,43,23,6,26,48
AT5G44030.2,16,72,241,148,429,0,14,12,0,20,126,138
AT4G10920.2,0,0,270,0,0,0,0,0,0,91,0,0
AT4G10920.1,2080,2262,2446,2013,1606,2265,2420,2091,1861,2214,3008,2814
AT5G45470.1,132,127,68,0,0,263,437,0,95,147,78,203
AT2G36500.1,137,127,165,106,93,114,129,124,123,128,177,178
AT2G30700.2,299,313,496,174,56,266,152,133,153,289,252,147
AT2G30700.1,1866,1913,1849,1539,1106,1652,2225,1787,1468,1658,2093,1869
AT4G00883.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G26310.1,617,716,792,722,616,593,756,649,488,795,1018,963
AT4G26310.2,0,0,0,0,5,0,4,0,0,0,0,0
AT2G43330.1,2478,2874,3080,2831,1653,2888,2574,2265,2106,3101,3705,3034
AT1G54700.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G36510.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G29990.1,985,1154,1284,978,1030,904,1030,929,792,1104,1521,1340
AT5G51230.1,1637,1591,2124,1782,1460,1467,1933,1590,1353,1964,1883,1930
AT5G26990.1,638,747,692,603,930,630,622,590,466,704,1020,869
AT4G05490.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G22650.1,7447,8568,8492,6269,9869,6987,7237,7306,5844,6430,8511,9210
AT5G24560.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06190.1,94,46,108,62,84,54,74,71,77,77,128,133
AT5G06190.2,0,0,0,14,0,2,2,0,0,10,5,0
ATCG01230.1,2577,2574,2936,2199,1516,2393,2561,2834,2174,2750,2822,2678
AT5G66670.3,0,0,0,0,0,0,0,0,0,0,10,0
AT4G27950.1,72,101,71,75,40,66,44,69,64,92,99,99
AT5G66670.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G30845.1,108,149,143,77,126,120,114,99,55,101,93,71
AT1G44180.1,0,0,4,8,4,0,0,0,0,0,0,0
AT1G44180.3,0,0,0,0,0,0,0,0,0,0,0,0
AT1G44180.2,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22080.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G17950.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G68730.1,542,313,445,346,84,486,361,397,313,379,339,266
AT5G23990.3,0,0,0,0,0,0,0,0,0,0,0,0
AT1G11900.1,96,62,119,118,112,56,93,106,60,78,119,191
AT3G47660.7,0,23,0,0,0,0,10,0,0,0,0,0
AT3G08570.1,94,103,149,96,130,88,134,161,106,110,118,130
AT4G22370.1,0,0,1,0,0,0,1,0,0,0,0,2
AT4G39270.10,0,0,69,0,0,0,0,0,0,0,0,0
AT1G23260.2,2,3,9,16,34,0,4,9,0,0,15,0
AT1G23260.1,803,1002,961,768,1414,833,1052,847,800,1054,1359,1396
AT1G09297.1,13,22,8,2,10,20,20,6,13,27,27,21
AT5G43200.1,5,0,0,0,0,3,0,3,0,6,3,0
AT1G08140.1,0,0,0,0,0,0,3,7,4,0,7,0
AT5G57970.1,214,246,265,204,219,185,235,205,67,178,317,279
AT5G57970.2,21,40,29,22,63,8,10,21,21,16,33,19
AT5G03765.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G55020.2,57,49,27,26,31,50,11,66,52,114,105,59
AT3G55020.3,240,650,179,613,225,681,421,316,217,490,677,572
AT3G55020.1,3572,3456,4381,3333,2760,3064,3547,3470,2952,3767,4891,4071
AT5G58070.1,4631,5209,5591,5153,4377,5070,4764,4776,3829,6639,8512,8251
AT2G03460.1,0,0,0,4,0,0,0,0,0,0,0,0
AT5G36490.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G17150.1,459,469,462,505,414,455,443,590,348,558,265,399
AT4G32930.1,952,1014,1281,1020,1347,900,1130,1007,820,1113,1441,1495
AT2G17150.3,59,55,88,0,1,0,13,27,56,47,109,76
AT2G17150.2,18,0,0,7,0,0,0,0,0,0,0,15
AT2G17150.5,56,47,74,84,105,56,7,32,48,50,145,87
AT2G17150.4,50,33,67,7,18,103,94,20,35,21,7,90
AT2G17150.6,77,182,166,0,0,0,122,34,61,46,247,83
AT5G06385.1,24,17,29,20,0,28,24,20,19,3,15,19
AT2G07995.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G16450.1,208,287,328,196,146,221,232,287,177,185,333,279
AT5G16450.2,256,120,190,178,141,183,144,122,135,203,221,261
AT3G26940.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G29045.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G36722.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45910.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G37250.1,704,758,887,842,763,609,799,760,569,956,1313,1261
AT1G50240.3,811,906,757,113,404,205,771,880,386,680,511,631
AT1G50240.2,47,50,191,383,81,294,78,9,233,1,162,40
AT1G80160.1,0,23,135,0,12,0,0,0,0,2,18,0
AT3G51100.1,573,834,710,518,331,798,754,704,491,704,790,800
AT3G51100.3,138,70,258,170,13,60,127,117,103,82,168,115
AT2G25800.1,2622,3069,2971,2975,1935,2920,2934,2733,2187,3314,4034,3408
AT3G60200.1,231,309,375,251,300,252,283,237,272,339,343,308
AT2G23240.1,0,4,0,8,0,0,0,0,0,0,0,0
AT4G11470.2,26,28,14,44,15,29,32,11,21,75,51,51
AT4G11470.1,0,0,0,0,0,56,0,0,0,0,0,26
AT3G03180.2,3,3,16,4,8,7,2,7,2,6,5,4
AT3G03180.3,20,4,5,1,10,10,4,21,2,8,4,1
AT1G29910.1,230086,237228,241579,222201,197289,223453,220604,240957,186655,248344,302738,289432
AT3G03180.1,104,134,154,85,50,85,129,111,111,106,249,160
AT2G21270.1,1726,1832,1886,1602,850,1741,2128,1744,1484,1793,2241,2092
AT2G21270.3,6,0,0,0,0,0,42,0,0,0,36,68
AT2G21270.2,20,15,57,67,54,17,18,21,57,21,7,50
AT2G21270.5,186,113,537,138,49,137,53,98,0,95,68,96
AT2G21270.4,3,1,56,0,1,1,1,4,1,2,4,0
AT5G54500.2,34,45,18,61,0,19,17,22,48,49,39,36
AT1G09287.1,21,15,31,14,20,14,33,22,4,9,38,7
AT2G20350.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G17305.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G05383.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G29400.1,708,1134,1044,975,1236,948,905,854,786,1183,1633,1467
AT5G44565.1,10,14,44,6,3,21,20,9,10,30,14,2
AT5G09765.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G45170.2,75,909,69,599,26,85,1295,109,103,56,1315,143
AT1G34480.1,17,31,39,19,7,20,39,16,19,19,28,18
AT1G42560.1,24,45,44,46,11,62,16,17,10,54,36,40
AT4G07655.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G42560.2,0,0,5,0,0,0,0,0,0,0,0,0
AT4G15740.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G05987.1,354,416,422,365,339,425,307,317,296,310,458,431
AT5G61910.2,109,52,90,119,14,66,37,95,35,91,249,79
AT4G02725.2,466,532,450,302,279,538,467,404,95,409,497,495
AT4G02725.1,3072,3347,3804,3261,3301,2856,2997,2914,2456,3371,4528,3747
AT3G51420.1,4725,4998,5348,4542,2000,5033,5082,4320,3517,4877,5911,5131
AT5G56070.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G02655.1,5,0,0,4,0,0,0,4,0,0,0,3
AT2G16700.4,16,2,14,9,77,64,9,43,7,56,44,86
AT2G16700.3,10,27,14,8,13,28,4,22,1,4,75,40
AT2G16700.2,0,0,0,0,44,0,0,0,0,0,21,0
AT1G02760.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G04037.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G45570.1,0,0,0,0,0,0,0,0,8,0,0,0
AT3G08465.1,0,0,0,0,0,0,0,0,0,0,0,4
AT5G10278.2,3,0,0,5,0,0,0,0,0,8,7,0
AT3G03020.1,282,312,238,67,74,216,70,284,218,412,174,291
AT1G02770.1,20,26,28,34,29,8,31,16,24,35,36,0
AT2G16710.2,28,3,24,0,12,27,0,18,11,0,0,8
AT3G03020.2,0,0,0,169,99,0,163,0,0,0,241,0
AT1G45403.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G02730.1,2837,3659,3441,1980,2115,1703,2608,2628,2072,2112,2261,2541
AT5G63460.4,87,24,44,120,0,63,123,7,18,35,181,158
AT2G47280.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G62220.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G13615.1,3258,3819,4602,4079,9094,3550,3577,3829,2793,3940,5158,4891
AT3G54970.6,101,178,178,91,110,50,171,136,101,86,93,210
AT3G54970.5,75,53,8,1,0,20,13,44,32,72,111,49
AT1G21010.1,937,888,1028,1597,1533,1861,1084,1028,789,1992,2141,1844
AT3G54970.3,8,26,6,7,7,14,7,4,6,39,18,7
AT2G20720.1,221,281,167,45,203,101,228,100,135,96,245,97
AT3G54970.1,192,182,238,284,316,209,252,255,250,73,103,365
AT1G57150.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01740.1,138,98,156,153,65,133,111,143,82,106,130,72
AT4G20030.1,246,416,323,398,254,254,406,445,293,425,551,410
AT2G43120.1,942,1123,1347,842,586,934,1165,1054,682,652,910,803
AT2G43120.2,318,235,157,75,140,115,149,157,167,350,86,184
AT2G46970.1,0,12,0,35,24,29,34,28,7,10,14,21
AT2G46970.3,0,0,0,0,0,0,0,0,0,0,0,0
AT2G46970.2,20,7,44,0,0,0,0,0,0,0,6,0
AT4G25100.5,0,0,0,0,0,0,0,0,0,72,105,0
AT4G25100.4,38,73,40,74,8,88,92,86,87,961,287,20
AT3G08035.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25100.1,1392,2857,1542,1637,389,2989,2121,1674,1717,5108,4199,2772
AT4G25100.3,46,94,53,97,107,72,59,76,104,218,220,118
AT4G25100.2,17409,21927,19725,17752,8696,24162,22521,20105,18206,14748,19074,18765
AT1G14810.2,0,0,0,0,0,0,0,0,0,0,0,103
AT1G04100.1,156,223,190,246,150,175,130,130,127,205,184,209
AT1G14810.1,5550,5668,6200,4881,4756,4973,5384,5115,4153,5255,6489,6155
AT1G02145.3,690,791,1027,753,543,587,807,819,591,746,1244,845
AT3G24180.1,1765,2066,4316,1263,2173,2719,2032,1925,1739,2105,3592,3112
AT1G71750.1,224,396,357,303,278,235,277,311,130,267,362,351
AT1G71750.2,26,27,27,49,20,21,40,60,85,71,57,27
AT3G24180.2,1815,1926,418,2547,24,640,1823,1749,1030,1937,1232,829
AT1G48700.6,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06510.2,3131,4514,3917,3289,2916,3605,3937,4324,3188,3805,6116,5063
AT3G06510.1,6394,6795,8072,6531,6234,6616,5635,4438,4096,6146,7144,6281
AT1G17430.1,150,298,281,183,291,207,255,178,169,344,358,317
AT1G48360.4,53,44,0,0,91,44,0,0,24,45,17,2
AT1G48360.6,32,0,46,0,0,0,57,73,0,23,30,24
AT1G48360.1,101,20,51,36,98,101,41,50,39,71,87,42
AT4G12100.1,0,0,6,0,0,0,0,0,0,0,0,0
AT1G48360.3,0,137,38,48,0,13,66,9,0,45,92,0
AT1G48360.2,82,36,190,103,40,49,83,92,124,96,118,194
AT3G04425.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G44600.1,676,643,668,564,626,605,590,695,409,636,671,666
AT3G28830.1,11,4,9,7,21,12,22,9,17,4,28,8
AT4G16451.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G13040.1,391,569,632,559,265,688,686,600,400,561,732,595
AT4G36090.1,183,168,0,14,47,128,223,0,148,28,41,32
AT4G13040.3,12,17,4,4,10,7,6,3,2,12,5,6
AT4G13040.2,17,45,25,35,21,43,36,30,29,34,32,45
AT3G03590.1,165,129,135,125,76,161,163,135,89,170,165,136
AT4G13040.4,49,71,121,98,0,152,115,113,68,97,71,58
AT4G13040.7,279,167,165,112,59,104,158,61,174,397,272,235
AT4G13040.6,4,32,11,21,0,8,21,15,18,18,15,18
AT4G13040.8,12,1,19,79,24,48,24,11,19,20,9,28
AT2G08985.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G48780.2,0,0,0,0,0,0,0,0,0,0,0,0
AT5G48780.1,39,17,67,12,6,33,39,46,11,40,39,17
AT4G33780.1,737,867,1017,813,1057,869,636,708,630,960,1244,1177
ATCG00800.1,20864,21466,22520,17085,8790,17419,20755,21677,17501,21092,22195,18189
AT5G64780.1,360,335,322,354,126,353,340,356,250,339,504,313
AT1G04570.1,46,64,95,24,25,43,53,29,39,44,42,48
AT1G04570.2,0,0,0,0,0,0,0,14,0,0,0,0
AT5G48790.1,3258,3909,3669,3257,2182,3580,3194,2755,2394,3115,4185,3813
AT5G48790.2,600,481,822,483,514,486,556,589,445,600,1018,720
AT5G48790.3,41,34,17,6,19,20,5,6,3,151,20,8
AT3G01630.2,0,0,0,0,0,0,1,1,0,1,3,0
AT3G01630.1,32,7,33,8,11,21,10,50,9,7,19,12
AT1G50080.1,0,0,0,0,0,0,0,4,0,0,0,0
AT1G25490.1,4482,5136,5478,4118,4006,4127,4816,4290,3418,4226,5573,4745
AT4G20470.1,1,1,1,1,1,1,1,1,1,1,1,1
AT3G11250.1,2528,2723,2665,2227,1681,2164,2410,2406,1951,2256,2863,2632
AT5G01180.2,0,0,31,27,0,0,39,0,0,0,59,56
AT5G01180.3,0,0,1,0,0,0,0,0,0,0,0,0
AT5G48205.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G01180.1,58,75,70,120,59,88,81,115,41,140,148,46
AT2G40860.1,778,602,879,476,421,804,739,567,524,925,675,1165
AT2G40860.3,99,94,139,252,95,91,16,60,80,59,185,30
AT2G40860.2,1,1,0,1,0,1,0,0,1,0,1,1
AT2G40860.4,93,256,42,156,189,0,43,145,0,41,223,8
AT2G33855.1,2086,2282,2833,2290,2120,2597,2214,2146,1604,2149,2905,2489
AT1G67660.3,0,5,2,0,22,0,0,4,0,0,4,0
AT1G67660.2,0,19,43,19,35,20,12,17,0,12,39,95
AT1G67660.1,420,449,337,348,317,318,366,325,258,335,496,465
AT2G02280.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G04550.1,848,853,948,902,381,951,1016,897,783,1071,1237,1123
AT4G25570.1,6036,7014,7297,6243,3942,6097,5837,5404,4738,6519,7934,7028
AT2G04550.3,0,0,0,22,14,0,0,0,0,0,0,0
AT1G21970.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G06811.1,225,305,281,117,206,161,190,183,128,241,246,284
AT5G67400.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G42970.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07850.1,12,4,0,0,4,0,7,0,0,0,15,0
AT3G22040.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G02465.1,1,0,0,0,0,0,0,0,0,3,0,0
AT3G51540.4,0,0,4,6,6,0,0,0,0,8,0,6
AT3G53365.1,18,15,13,7,5,8,22,13,16,15,24,25
AT3G51540.1,0,0,0,0,0,12,12,0,11,0,7,0
AT3G51540.3,0,0,0,0,0,0,0,0,0,0,0,0
AT3G53965.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G08593.1,0,0,0,11,0,0,0,0,0,0,0,0
AT1G20830.2,31,7,17,49,22,10,29,21,25,6,80,5
AT1G20830.1,1047,1161,1163,968,592,1124,1129,1050,773,1081,1229,1120
AT3G54040.2,73,121,117,43,50,32,33,49,35,49,29,92
AT3G04360.1,4,0,3,0,0,4,7,10,0,4,4,24
AT2G43240.1,757,581,732,619,331,789,498,739,367,745,758,472
AT2G05145.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G09245.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G64650.1,2855,3156,3536,2515,1245,2772,2723,2697,1854,2437,3057,2800
AT5G11300.1,82,90,123,46,4,40,43,90,73,84,70,45
AT1G75930.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14460.1,109,162,146,183,108,182,203,149,102,223,220,115
AT3G51800.2,1480,2490,2668,1028,73,2474,1873,1549,1220,1815,1736,2597
AT1G16440.1,0,0,16,0,0,0,4,6,0,13,7,10
AT3G51800.3,8,9,11,9,4,8,22,73,32,8,9,8
AT3G61090.1,18,23,35,20,22,27,24,20,9,13,61,12
at5g01747,6,1,0,1,1,1,3,1,3,1,1,5
AT5G66420.2,1233,1787,961,948,1238,1241,1387,1344,1149,1495,1626,1447
AT5G56800.1,0,0,0,0,0,0,0,0,0,0,0,0
AT5G66420.3,16,2,9,4,2,1,3,6,2,2,1,6
AT2G18120.1,86,106,129,149,45,65,53,169,107,101,160,160
AT2G18120.2,33,0,0,0,0,44,45,0,17,30,18,0
ATMG00130.1,0,1,10,3,0,3,9,1,3,0,3,4
AT5G46871.1,56,117,129,73,64,139,99,80,71,123,128,61
AT3G29575.4,19,34,34,27,38,74,0,53,16,32,49,25
AT1G75460.1,10160,12663,12612,11538,13795,12428,10999,10146,8109,11898,15129,12276
AT3G29575.3,135,103,71,131,145,120,75,37,15,148,128,66
AT3G48320.1,1323,1336,1443,1563,1100,1728,1340,1387,1101,1694,2133,1970
AT3G29575.1,339,298,497,519,586,391,378,218,307,493,651,644
AT5G01020.1,4726,4792,5142,4248,4156,4050,4521,4614,3096,4670,5769,5423
AT1G51460.1,237,342,331,278,208,250,284,184,188,256,267,284
AT2G18328.1,2516,1855,2142,1891,781,2467,2323,2021,1609,1953,1977,1696
AT4G22666.1,0,5,0,0,0,0,0,0,5,0,0,2
AT4G20350.8,0,37,20,37,0,34,35,11,6,4,16,30
AT3G07255.1,4,0,0,0,0,0,0,0,0,0,0,0
AT3G13720.1,1415,1588,1837,1901,2036,1826,1485,1526,1210,1758,2277,1793
AT4G01710.1,291,287,264,272,266,253,250,186,256,350,322,448
AT1G54300.1,4,0,0,0,0,0,0,0,0,0,0,0
AT2G25605.1,837,801,1073,906,659,785,859,830,629,905,1231,1091
AT4G35270.4,36,0,0,0,0,106,146,64,0,0,128,149
AT4G35270.2,2183,2810,2817,2082,1396,2373,2216,1960,1397,1523,2373,1819
AT4G35270.3,50,23,104,251,153,23,29,180,175,323,30,59
AT4G35270.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G07790.1,2300,2436,2639,1788,1529,1863,2148,2165,1600,1801,2073,2207
AT4G13955.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G38890.1,2103,2301,2381,2065,1679,1796,2362,2181,1609,2261,3195,2697
AT4G20350.2,0,9,0,4,3,3,7,12,11,4,18,5
AT5G28290.2,108,317,97,209,20,147,36,79,16,114,129,102
ATMG01310.1,0,0,0,2,2,0,0,0,2,0,0,1
AT1G55600.1,0,0,0,0,0,0,3,0,0,0,0,0
AT3G10060.1,6433,7421,8063,6219,4721,6859,6485,6095,4666,6368,8195,6971
AT1G73140.1,38,48,21,15,50,21,53,11,7,14,18,33
AT5G45550.1,1417,1741,2073,1375,917,1440,1406,1453,1089,1671,1831,1489
AT2G41178.1,0,0,624,0,0,193,0,0,0,0,19,0
AT2G41178.2,556,663,34,712,596,508,645,315,242,294,987,907
AT2G26410.1,0,0,0,0,0,0,0,0,0,0,0,0
AT2G26410.2,0,4,11,9,4,18,16,10,5,12,6,0
AT2G19360.1,0,0,0,0,0,0,2,0,0,0,0,0
AT5G04510.2,164,48,184,167,10,45,311,84,291,122,178,87
AT5G04510.3,161,100,339,200,83,95,356,125,174,270,328,243
AT4G35920.3,67,58,41,178,304,42,80,130,38,112,63,39
AT3G44555.1,0,0,0,0,0,0,0,0,0,0,0,0
AT1G06577.1,5,8,0,9,0,6,2,2,0,2,4,9
AT5G05630.1,213,229,238,167,140,152,194,230,83,143,277,191
AT4G13760.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G28730.1,2636,3150,3375,2868,3359,2386,3164,2763,2199,3181,4022,3481
AT5G66830.1,11,6,21,12,5,0,0,5,12,0,14,11
AT4G37010.1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G20707.1,3,0,0,0,0,0,0,0,0,0,0,0
AT1G09023.6,65,54,44,80,0,0,44,49,120,178,139,108
AT3G26900.3,2498,3123,3170,2662,2277,2527,2677,2173,2340,3177,4095,3417
AT1G09023.4,0,0,26,142,4,1,8,136,2,0,47,24
AT1G09023.5,37,38,22,38,12,30,34,23,72,101,100,45
AT1G17830.1,134,157,97,82,58,106,60,97,105,90,136,86
AT1G09023.3,12,0,52,0,0,0,54,64,1,27,0,48
AT1G11070.2,0,20,1,0,0,25,0,0,53,10,2,9
AT2G08825.1,0,0,0,0,0,0,0,0,0,0,0,0
AT3G46330.2,0,0,0,0,0,0,0,0,0,0,0,0
AT1G11070.1,0,0,0,0,0,0,0,0,0,4,0,0
